event_name,event_id,fight_id,r_name,r_id,b_name,b_id,division,title_fight,method,finish_round,match_time_sec,total_rounds,referee,r_kd,r_sig_str_landed,r_sig_str_atmpted,r_sig_str_acc,r_total_str_landed,r_total_str_atmpted,r_total_str_acc,r_td_landed,r_td_atmpted,r_td_acc,r_sub_att,r_ctrl,r_head_landed,r_head_atmpted,r_head_acc,r_body_landed,r_body_atmpted,r_body_acc,r_leg_landed,r_leg_atmpted,r_leg_acc,r_dist_landed,r_dist_atmpted,r_dist_acc,r_clinch_landed,r_clinch_atmpted,r_clinch_acc,r_ground_landed,r_ground_atmpted,r_ground_acc,r_landed_head_per,r_landed_body_per,r_landed_leg_per,r_landed_dist_per,r_landed_clinch_per,r_landed_ground_per,b_kd,b_sig_str_landed,b_sig_str_atmpted,b_sig_str_acc,b_total_str_landed,b_total_str_atmpted,b_total_str_acc,b_td_landed,b_td_atmpted,b_td_acc,b_sub_att,b_ctrl,b_head_landed,b_head_atmpted,b_head_acc,b_body_landed,b_body_atmpted,b_body_acc,b_leg_landed,b_leg_atmpted,b_leg_acc,b_dist_landed,b_dist_atmpted,b_dist_acc,b_clinch_landed,b_clinch_atmpted,b_clinch_acc,b_ground_landed,b_ground_atmpted,b_ground_acc,b_landed_head_per,b_landed_body_per,b_landed_leg_per,b_landed_dist_per,b_landed_clinch_per,b_landed_ground_per
UFC Fight Night: Bermudez vs. The Korean Zombie,6a8a06b542e1516d,49e344834626c144,Anthony Hamilton,c727c7d31c50c4cf,Marcel Fortuna,d761b3766e38c5db,heavyweight,0,KO/TKO,1,190,3.0,Herb Dean,0.0,14.0,37.0,37.0,18.0,42.0,43.0,0.0,0.0,,0.0,25.0,6.0,25.0,24.0,8.0,12.0,67.0,0.0,0.0,,9.0,30.0,30.0,5.0,7.0,71.0,0.0,0.0,,42.0,57.0,0.0,64.0,35.0,0.0,1.0,15.0,30.0,50.0,17.0,32.0,53.0,0.0,0.0,,0.0,1.0,11.0,25.0,44.0,3.0,3.0,100.0,1.0,2.0,50.0,11.0,26.0,42.0,4.0,4.0,100.0,0.0,0.0,,73.0,20.0,6.0,73.0,26.0,0.0
UFC Fight Night: Bermudez vs. The Korean Zombie,6a8a06b542e1516d,94cecf4bd29793e1,Abel Trujillo,e14b5aa06eea9653,James Vick,6256b2b1562cb8e1,lightweight,0,Submission,3,49,3.0,Kerry Hatley,0.0,11.0,33.0,33.0,14.0,36.0,39.0,1.0,5.0,20.0,0.0,135.0,9.0,30.0,30.0,1.0,2.0,50.0,1.0,1.0,100.0,11.0,32.0,34.0,0.0,1.0,0.0,0.0,0.0,,81.0,9.0,9.0,100.0,0.0,0.0,0.0,25.0,67.0,37.0,29.0,71.0,41.0,1.0,2.0,50.0,3.0,141.0,13.0,51.0,25.0,8.0,12.0,67.0,4.0,4.0,100.0,21.0,63.0,33.0,3.0,3.0,100.0,1.0,1.0,100.0,52.0,32.0,16.0,84.0,12.0,4.0
UFC Fight Night: Bermudez vs. The Korean Zombie,6a8a06b542e1516d,451525a1abe30a91,Jessica Andrade,6a1901c62ab3870f,Angela Hill,f0feeb2192937424,women's strawweight,0,Decision - Unanimous,3,300,3.0,Jacob Montalvo,0.0,131.0,322.0,40.0,148.0,342.0,43.0,2.0,3.0,66.0,0.0,95.0,86.0,249.0,35.0,41.0,68.0,60.0,4.0,5.0,80.0,73.0,207.0,35.0,58.0,115.0,50.0,0.0,0.0,,65.0,31.0,3.0,55.0,44.0,0.0,1.0,89.0,209.0,42.0,99.0,220.0,45.0,0.0,0.0,,0.0,6.0,61.0,161.0,38.0,24.0,43.0,56.0,4.0,5.0,80.0,55.0,145.0,38.0,30.0,57.0,53.0,4.0,7.0,56.0,68.0,26.0,4.0,61.0,33.0,4.0
UFC Fight Night: Bermudez vs. The Korean Zombie,6a8a06b542e1516d,74256b4e8d0b1de6,Adam Milstead,72ffecf712673af1,Curtis Blaydes,fa6796c55d6c5440,heavyweight,0,Overturned,2,59,3.0,Kerry Hatley,0.0,1.0,1.0,100.0,3.0,5.0,60.0,0.0,0.0,,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,100.0,0.0,0.0,100.0,0.0,0.0,0.0,25.0,33.0,75.0,72.0,96.0,75.0,8.0,10.0,80.0,0.0,305.0,10.0,18.0,56.0,1.0,1.0,100.0,14.0,14.0,100.0,1.0,5.0,20.0,1.0,1.0,100.0,23.0,27.0,85.0,40.0,4.0,56.0,4.0,4.0,92.0
UFC Fight Night: Bermudez vs. The Korean Zombie,6a8a06b542e1516d,36220644401d85e1,Ovince Saint Preux,50db8711c70196cd,Volkan Oezdemir,0845c81e37d3bcb3,light heavyweight,0,Decision - Split,3,300,3.0,Chris Reed,0.0,76.0,189.0,40.0,79.0,192.0,41.0,0.0,4.0,0.0,0.0,39.0,61.0,165.0,37.0,15.0,24.0,62.0,0.0,0.0,,69.0,177.0,39.0,7.0,12.0,57.0,0.0,0.0,,80.0,19.0,0.0,90.0,9.0,0.0,0.0,82.0,182.0,45.0,103.0,204.0,50.0,0.0,1.0,0.0,0.0,84.0,51.0,138.0,37.0,17.0,25.0,68.0,14.0,19.0,74.0,71.0,166.0,43.0,11.0,16.0,69.0,0.0,0.0,,62.0,20.0,17.0,86.0,13.0,0.0
UFC Fight Night: Bermudez vs. The Korean Zombie,6a8a06b542e1516d,478221ad98336565,Chas Skelly,4bd6b4800070b069,Chris Gruetzemacher,feaf00f3373435d6,featherweight,0,Submission,2,121,3.0,Chris Reed,0.0,21.0,52.0,40.0,29.0,60.0,48.0,2.0,3.0,66.0,1.0,280.0,20.0,50.0,40.0,1.0,2.0,50.0,0.0,0.0,,15.0,40.0,38.0,4.0,8.0,50.0,2.0,4.0,50.0,95.0,4.0,0.0,71.0,19.0,9.0,0.0,28.0,43.0,65.0,65.0,83.0,78.0,0.0,0.0,,0.0,0.0,15.0,29.0,52.0,5.0,6.0,83.0,8.0,8.0,100.0,15.0,29.0,52.0,2.0,2.0,100.0,11.0,12.0,92.0,53.0,17.0,28.0,53.0,7.0,39.0
UFC Fight Night: Bermudez vs. The Korean Zombie,6a8a06b542e1516d,ebe38ba75cbf2320,Tecia Pennington,31ef8b67e13495b3,Bec Rawlings,907e60fd13407e1e,women's strawweight,0,Decision - Unanimous,3,300,3.0,Jacob Montalvo,0.0,81.0,189.0,42.0,112.0,232.0,48.0,1.0,2.0,50.0,0.0,251.0,45.0,144.0,31.0,14.0,18.0,78.0,22.0,27.0,81.0,79.0,185.0,43.0,1.0,1.0,100.0,1.0,3.0,33.0,55.0,17.0,27.0,97.0,1.0,1.0,0.0,37.0,151.0,24.0,41.0,158.0,26.0,1.0,2.0,50.0,0.0,111.0,21.0,122.0,17.0,14.0,26.0,54.0,2.0,3.0,67.0,33.0,141.0,23.0,3.0,8.0,38.0,1.0,2.0,50.0,56.0,37.0,5.0,89.0,8.0,2.0
UFC Fight Night: Lewis vs. Browne,b4ad3a06ee4d660c,ab14dbff9d2ae41a,Derrick Lewis,d3df1add9d9a7efb,Travis Browne,3236bf606fe9fa5b,heavyweight,0,KO/TKO,2,192,5.0,Mario Yamasaki,1.0,39.0,71.0,54.0,39.0,71.0,55.0,0.0,0.0,,0.0,100.0,37.0,67.0,55.0,0.0,2.0,0.0,2.0,2.0,100.0,21.0,50.0,42.0,1.0,1.0,100.0,17.0,20.0,85.0,94.0,0.0,5.0,53.0,2.0,43.0,0.0,21.0,47.0,44.0,23.0,49.0,47.0,0.0,1.0,0.0,0.0,4.0,0.0,14.0,0.0,12.0,23.0,52.0,9.0,10.0,90.0,21.0,45.0,47.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,57.0,42.0,100.0,0.0,0.0
UFC Fight Night: Bermudez vs. The Korean Zombie,6a8a06b542e1516d,48e51d4e7172048e,Alex Morono,cdb96af67d096b1e,Niko Price,d8da10db80131bec,welterweight,0,Overturned,2,300,3.0,Kerry Hatley,1.0,45.0,131.0,34.0,47.0,133.0,35.0,0.0,0.0,,0.0,8.0,31.0,112.0,28.0,10.0,15.0,67.0,4.0,4.0,100.0,42.0,118.0,36.0,0.0,4.0,0.0,3.0,9.0,33.0,68.0,22.0,8.0,93.0,0.0,6.0,1.0,23.0,117.0,19.0,23.0,118.0,19.0,0.0,1.0,0.0,0.0,0.0,12.0,87.0,14.0,6.0,17.0,35.0,5.0,13.0,38.0,19.0,107.0,18.0,3.0,9.0,33.0,1.0,1.0,100.0,52.0,26.0,21.0,82.0,13.0,4.0
UFC Fight Night: Bermudez vs. The Korean Zombie,6a8a06b542e1516d,66ad9f88f063d2ef,Ricardo Ramos,1ae8f3c723aacff4,Michinori Tanaka,64788ee44b062ded,bantamweight,0,Decision - Unanimous,3,300,3.0,Herb Dean,1.0,45.0,88.0,51.0,55.0,99.0,56.0,0.0,1.0,0.0,1.0,102.0,27.0,64.0,42.0,14.0,20.0,70.0,4.0,4.0,100.0,19.0,49.0,39.0,14.0,17.0,82.0,12.0,22.0,55.0,60.0,31.0,8.0,42.0,31.0,26.0,0.0,28.0,73.0,38.0,51.0,103.0,50.0,2.0,8.0,25.0,0.0,211.0,10.0,52.0,19.0,4.0,4.0,100.0,14.0,17.0,82.0,26.0,66.0,39.0,1.0,2.0,50.0,1.0,5.0,20.0,35.0,14.0,50.0,92.0,3.0,3.0
UFC Fight Night: Lewis vs. Browne,b4ad3a06ee4d660c,a5d24caed8afbeef,Johny Hendricks,0941df56f6ac954b,Hector Lombard,db1f2ed63b54b9a7,middleweight,0,Decision - Unanimous,3,300,3.0,Brad Jardine,0.0,51.0,136.0,37.0,69.0,155.0,45.0,0.0,0.0,,0.0,0.0,32.0,111.0,28.0,7.0,10.0,70.0,12.0,15.0,80.0,38.0,121.0,31.0,13.0,15.0,87.0,0.0,0.0,,62.0,13.0,23.0,74.0,25.0,0.0,0.0,37.0,103.0,35.0,43.0,109.0,39.0,2.0,9.0,22.0,0.0,122.0,22.0,80.0,28.0,8.0,15.0,53.0,7.0,8.0,88.0,33.0,98.0,34.0,4.0,5.0,80.0,0.0,0.0,,59.0,21.0,18.0,89.0,10.0,0.0
UFC Fight Night: Bermudez vs. The Korean Zombie,6a8a06b542e1516d,f3bb58f485dc2008,Daniel Jolly,eeabcd4dc6619129,Khalil Rountree Jr.,749f572d1d3161fb,light heavyweight,0,KO/TKO,1,52,3.0,Chris Reed,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,33.0,34.0,33.0,33.0,34.0,33.0,1.0,3.0,3.0,100.0,5.0,6.0,83.0,0.0,0.0,,0.0,1.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,,1.0,1.0,100.0,2.0,2.0,100.0,33.0,66.0,0.0,0.0,33.0,66.0
UFC Fight Night: Lewis vs. Browne,b4ad3a06ee4d660c,16e28dd989ee1dea,Elias Theodorou,34f88592c0ab7a54,Cezar Ferreira,dbc17725b887860a,middleweight,0,Decision - Unanimous,3,300,3.0,Keith Peterson,0.0,38.0,116.0,32.0,70.0,155.0,45.0,1.0,4.0,25.0,0.0,162.0,18.0,80.0,23.0,8.0,16.0,50.0,12.0,20.0,60.0,28.0,104.0,27.0,3.0,3.0,100.0,7.0,9.0,78.0,47.0,21.0,31.0,73.0,7.0,18.0,0.0,11.0,38.0,28.0,11.0,38.0,28.0,3.0,6.0,50.0,2.0,105.0,4.0,26.0,15.0,3.0,6.0,50.0,4.0,6.0,67.0,11.0,36.0,31.0,0.0,2.0,0.0,0.0,0.0,,36.0,27.0,36.0,100.0,0.0,0.0
UFC Fight Night: Lewis vs. Browne,b4ad3a06ee4d660c,112e6a0ddce893e6,Sam Sicilia,b8aef0faf4ce9b31,Gavin Tucker,da816417a579a0bd,featherweight,0,Decision - Unanimous,3,300,3.0,Cyril Desjardins,0.0,10.0,87.0,11.0,10.0,88.0,11.0,0.0,0.0,,0.0,26.0,9.0,80.0,11.0,0.0,5.0,0.0,1.0,2.0,50.0,9.0,84.0,11.0,1.0,3.0,33.0,0.0,0.0,,90.0,0.0,10.0,90.0,10.0,0.0,0.0,55.0,163.0,33.0,60.0,168.0,36.0,1.0,1.0,100.0,0.0,15.0,25.0,120.0,21.0,12.0,25.0,48.0,18.0,18.0,100.0,53.0,159.0,33.0,2.0,4.0,50.0,0.0,0.0,,45.0,21.0,32.0,96.0,3.0,0.0
UFC Fight Night: Lewis vs. Browne,b4ad3a06ee4d660c,1db121859d2fcda8,Nordine Taleb,49858bf46dabf6fb,Santiago Ponzinibbio,6d1bffff14897645,welterweight,0,Decision - Unanimous,3,300,3.0,Cyril Desjardins,0.0,48.0,121.0,39.0,57.0,130.0,44.0,0.0,0.0,,0.0,0.0,15.0,67.0,22.0,8.0,23.0,35.0,25.0,31.0,81.0,48.0,121.0,40.0,0.0,0.0,,0.0,0.0,,31.0,16.0,52.0,100.0,0.0,0.0,1.0,53.0,171.0,30.0,65.0,183.0,36.0,0.0,0.0,,0.0,118.0,42.0,156.0,27.0,5.0,9.0,56.0,6.0,6.0,100.0,48.0,160.0,30.0,0.0,0.0,,5.0,11.0,45.0,79.0,9.0,11.0,90.0,0.0,9.0
UFC Fight Night: Lewis vs. Browne,b4ad3a06ee4d660c,9c256e94c6b584b6,Sara McMann,7be74a12d7352df2,Gina Mazany,016a8d958883167c,women's bantamweight,0,Submission,1,74,3.0,Mario Yamasaki,0.0,7.0,14.0,50.0,7.0,14.0,50.0,2.0,2.0,100.0,1.0,62.0,6.0,13.0,46.0,1.0,1.0,100.0,0.0,0.0,,3.0,5.0,60.0,0.0,0.0,,4.0,9.0,44.0,85.0,14.0,0.0,42.0,0.0,57.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
UFC Fight Night: Lewis vs. Browne,b4ad3a06ee4d660c,f00ac5af033f44b4,Paul Felder,e5010b1b94ca5755,Alex Ricci,bf9bc96336922271,lightweight,0,KO/TKO,1,284,3.0,Brad Jardine,1.0,23.0,71.0,32.0,23.0,71.0,32.0,0.0,0.0,,0.0,3.0,14.0,57.0,25.0,4.0,7.0,56.0,5.0,7.0,71.0,23.0,66.0,35.0,0.0,1.0,0.0,0.0,4.0,0.0,60.0,17.0,21.0,100.0,0.0,0.0,0.0,21.0,59.0,35.0,21.0,59.0,36.0,0.0,0.0,,0.0,0.0,12.0,41.0,28.0,3.0,10.0,30.0,6.0,8.0,75.0,21.0,59.0,36.0,0.0,0.0,,0.0,0.0,,57.0,14.0,28.0,100.0,0.0,0.0
UFC Fight Night: Lewis vs. Browne,b4ad3a06ee4d660c,e59aabdfba9d6c45,Jack Marshman,045f25b3a4c08e81,Thiago Santos,dea070ed4a2a8281,middleweight,0,KO/TKO,2,141,3.0,Brad Jardine,1.0,6.0,46.0,13.0,11.0,51.0,22.0,0.0,0.0,,0.0,4.0,6.0,44.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,42.0,12.0,1.0,4.0,25.0,0.0,0.0,,100.0,0.0,0.0,83.0,16.0,0.0,1.0,27.0,71.0,38.0,32.0,76.0,42.0,1.0,2.0,50.0,0.0,100.0,14.0,50.0,28.0,4.0,12.0,33.0,9.0,9.0,100.0,18.0,55.0,33.0,1.0,1.0,100.0,8.0,15.0,53.0,51.0,14.0,33.0,66.0,3.0,29.0
UFC 209: Woodley vs. Thompson 2,20e403a1acfef130,dfc8c5161ea0ccb5,Tyron Woodley,effd9de9937996f8,Stephen Thompson,4a28cb716c19157a,welterweight,1,Decision - Majority,5,300,5.0,John McCarthy,1.0,54.0,125.0,43.0,70.0,141.0,50.0,1.0,2.0,50.0,0.0,117.0,28.0,89.0,31.0,20.0,30.0,67.0,6.0,6.0,100.0,30.0,92.0,33.0,5.0,12.0,42.0,19.0,21.0,90.0,51.0,37.0,11.0,55.0,9.0,35.0,0.0,53.0,146.0,36.0,66.0,159.0,42.0,0.0,0.0,,0.0,19.0,30.0,115.0,26.0,17.0,24.0,71.0,6.0,7.0,86.0,52.0,144.0,36.0,1.0,2.0,50.0,0.0,0.0,,56.0,32.0,11.0,98.0,1.0,0.0
UFC Fight Night: Lewis vs. Browne,b4ad3a06ee4d660c,ad9ecef413a5b48f,Aiemann Zahabi,24656ef4d605c96f,Reginaldo Vieira,f9081770e28ea2e1,bantamweight,0,Decision - Unanimous,3,300,3.0,Mario Yamasaki,1.0,44.0,112.0,39.0,45.0,113.0,40.0,0.0,0.0,,0.0,12.0,39.0,103.0,38.0,3.0,7.0,43.0,2.0,2.0,100.0,41.0,106.0,39.0,0.0,1.0,0.0,3.0,5.0,60.0,88.0,6.0,4.0,93.0,0.0,6.0,0.0,64.0,190.0,33.0,73.0,199.0,37.0,2.0,13.0,15.0,0.0,143.0,27.0,138.0,20.0,12.0,22.0,55.0,25.0,30.0,83.0,59.0,183.0,32.0,3.0,5.0,60.0,2.0,2.0,100.0,42.0,18.0,39.0,92.0,4.0,3.0
UFC 209: Woodley vs. Thompson 2,20e403a1acfef130,e3ca9462ad0d7685,Rashad Evans,ee779c43a8926d52,Daniel Kelly,bdcbb976816fd256,middleweight,0,Decision - Split,3,300,3.0,John McCarthy,0.0,53.0,138.0,38.0,62.0,150.0,41.0,1.0,4.0,25.0,0.0,7.0,43.0,126.0,34.0,10.0,12.0,83.0,0.0,0.0,,45.0,126.0,36.0,8.0,12.0,67.0,0.0,0.0,,81.0,18.0,0.0,84.0,15.0,0.0,0.0,74.0,193.0,38.0,92.0,215.0,43.0,0.0,8.0,0.0,0.0,11.0,64.0,179.0,36.0,4.0,8.0,50.0,6.0,6.0,100.0,58.0,169.0,34.0,16.0,24.0,67.0,0.0,0.0,,86.0,5.0,8.0,78.0,21.0,0.0
UFC Fight Night: Lewis vs. Browne,b4ad3a06ee4d660c,e4c4c54a10e06973,Carla Esparza,d910665038efc639,Randa Markos,4a57ebb14315b251,women's strawweight,0,Decision - Split,3,300,3.0,Keith Peterson,0.0,32.0,132.0,24.0,37.0,137.0,27.0,4.0,10.0,40.0,1.0,166.0,30.0,127.0,24.0,2.0,5.0,40.0,0.0,0.0,,24.0,118.0,20.0,2.0,6.0,33.0,6.0,8.0,75.0,93.0,6.0,0.0,75.0,6.0,18.0,0.0,48.0,110.0,43.0,62.0,126.0,49.0,0.0,0.0,,0.0,18.0,47.0,109.0,43.0,1.0,1.0,100.0,0.0,0.0,,27.0,85.0,32.0,0.0,1.0,0.0,21.0,24.0,88.0,97.0,2.0,0.0,56.0,0.0,43.0
UFC Fight Night: Lewis vs. Browne,b4ad3a06ee4d660c,c1d86f1e6d41cd03,Gerald Meerschaert,6ac9bc2953c47345,Ryan Janes,b59037262c8fe060,middleweight,0,Submission,1,94,3.0,Keith Peterson,0.0,3.0,6.0,50.0,5.0,9.0,56.0,0.0,0.0,,1.0,0.0,2.0,5.0,40.0,0.0,0.0,,1.0,1.0,100.0,3.0,6.0,50.0,0.0,0.0,,0.0,0.0,,66.0,0.0,33.0,100.0,0.0,0.0,0.0,3.0,8.0,37.0,10.0,16.0,62.0,1.0,1.0,100.0,0.0,78.0,3.0,8.0,38.0,0.0,0.0,,0.0,0.0,,3.0,7.0,43.0,0.0,0.0,,0.0,1.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
UFC 209: Woodley vs. Thompson 2,20e403a1acfef130,54f9e3e1fad7a589,Amanda Cooper,d4a31850a7457f1b,Cynthia Calvillo,98215d037be5bcb7,women's strawweight,0,Submission,1,199,3.0,Herb Dean,0.0,7.0,28.0,25.0,8.0,29.0,28.0,0.0,1.0,0.0,0.0,0.0,6.0,27.0,22.0,1.0,1.0,100.0,0.0,0.0,,7.0,27.0,26.0,0.0,0.0,,0.0,1.0,0.0,85.0,14.0,0.0,100.0,0.0,0.0,0.0,13.0,26.0,50.0,15.0,29.0,52.0,1.0,1.0,100.0,3.0,107.0,3.0,15.0,20.0,6.0,7.0,86.0,4.0,4.0,100.0,13.0,26.0,50.0,0.0,0.0,,0.0,0.0,,23.0,46.0,30.0,100.0,0.0,0.0
UFC 209: Woodley vs. Thompson 2,20e403a1acfef130,7ac4b9823b1e139b,Lando Vannata,f9b200db02b488d9,David Teymur,2747c60e42d9d75f,lightweight,0,Decision - Unanimous,3,300,3.0,Herb Dean,0.0,76.0,141.0,53.0,79.0,144.0,55.0,1.0,1.0,100.0,0.0,7.0,36.0,89.0,40.0,15.0,24.0,62.0,25.0,28.0,89.0,67.0,127.0,53.0,9.0,14.0,64.0,0.0,0.0,,47.0,19.0,32.0,88.0,11.0,0.0,0.0,90.0,192.0,46.0,95.0,197.0,48.0,2.0,7.0,28.0,0.0,50.0,46.0,131.0,35.0,21.0,34.0,62.0,23.0,27.0,85.0,73.0,165.0,44.0,17.0,27.0,63.0,0.0,0.0,,51.0,23.0,25.0,81.0,18.0,0.0
UFC 209: Woodley vs. Thompson 2,20e403a1acfef130,c79b862be039d9f0,Alistair Overeem,b4ad3a06ee4d660c,Mark Hunt,eef9b891edbd4604,heavyweight,0,KO/TKO,3,104,3.0,Marc Goddard,1.0,55.0,70.0,78.0,59.0,76.0,78.0,0.0,1.0,0.0,0.0,213.0,11.0,20.0,55.0,30.0,35.0,86.0,14.0,15.0,93.0,32.0,45.0,71.0,23.0,25.0,92.0,0.0,0.0,,20.0,54.0,25.0,58.0,41.0,0.0,0.0,21.0,51.0,41.0,27.0,59.0,46.0,0.0,0.0,,0.0,0.0,12.0,39.0,31.0,5.0,6.0,83.0,4.0,6.0,67.0,12.0,40.0,30.0,9.0,11.0,82.0,0.0,0.0,,57.0,23.0,19.0,57.0,42.0,0.0
UFC 209: Woodley vs. Thompson 2,20e403a1acfef130,42ad1437a1280294,Marcin Tybura,c9cf753cfdf77fc2,Luis Henrique,e5bda12faabfc850,heavyweight,0,KO/TKO,3,226,3.0,Herb Dean,0.0,50.0,66.0,75.0,144.0,174.0,83.0,1.0,2.0,50.0,0.0,173.0,41.0,57.0,72.0,9.0,9.0,100.0,0.0,0.0,,11.0,25.0,44.0,20.0,21.0,95.0,19.0,20.0,95.0,82.0,18.0,0.0,22.0,40.0,38.0,0.0,14.0,25.0,56.0,59.0,78.0,76.0,3.0,11.0,27.0,1.0,503.0,7.0,17.0,41.0,5.0,5.0,100.0,2.0,3.0,67.0,1.0,8.0,12.0,13.0,17.0,76.0,0.0,0.0,,50.0,35.0,14.0,7.0,92.0,0.0
UFC 209: Woodley vs. Thompson 2,20e403a1acfef130,08b65f5009c34997,Mark Godbeer,ad56b3f00ca38dfd,Daniel Spitz,f86cb5f25d545e0e,heavyweight,0,Decision - Unanimous,3,300,3.0,Chris Tognoni,0.0,92.0,167.0,55.0,100.0,176.0,56.0,0.0,0.0,,0.0,73.0,50.0,111.0,45.0,29.0,40.0,72.0,13.0,16.0,81.0,74.0,142.0,52.0,18.0,25.0,72.0,0.0,0.0,,54.0,31.0,14.0,80.0,19.0,0.0,0.0,51.0,136.0,37.0,74.0,160.0,46.0,1.0,2.0,50.0,0.0,64.0,33.0,113.0,28.0,13.0,16.0,81.0,5.0,7.0,71.0,43.0,123.0,35.0,8.0,13.0,62.0,0.0,0.0,,64.0,25.0,9.0,84.0,15.0,0.0
UFC 209: Woodley vs. Thompson 2,20e403a1acfef130,4804776154430aad,Iuri Alcantara,2f95a3c6d58b2aad,Luke Sanders,96428b9e9bd048ea,bantamweight,0,Submission,2,193,3.0,Marc Goddard,0.0,23.0,75.0,30.0,27.0,79.0,34.0,1.0,2.0,50.0,1.0,6.0,12.0,59.0,20.0,5.0,10.0,50.0,6.0,6.0,100.0,19.0,71.0,27.0,1.0,1.0,100.0,3.0,3.0,100.0,52.0,21.0,26.0,82.0,4.0,13.0,0.0,94.0,134.0,70.0,134.0,182.0,74.0,1.0,2.0,50.0,0.0,218.0,90.0,127.0,71.0,4.0,7.0,56.0,0.0,0.0,,15.0,47.0,32.0,4.0,6.0,67.0,75.0,81.0,93.0,95.0,4.0,0.0,15.0,4.0,79.0
UFC 209: Woodley vs. Thompson 2,20e403a1acfef130,3b536afcc9098925,Mirsad Bektic,cbd3e590a85b18c5,Darren Elkins,92a9aa9c93192871,featherweight,0,KO/TKO,3,199,3.0,Chris Tognoni,0.0,60.0,98.0,61.0,146.0,196.0,74.0,4.0,10.0,40.0,0.0,544.0,55.0,91.0,60.0,4.0,5.0,80.0,1.0,2.0,50.0,17.0,48.0,35.0,7.0,8.0,88.0,36.0,42.0,86.0,91.0,6.0,1.0,28.0,11.0,60.0,1.0,28.0,59.0,47.0,72.0,109.0,66.0,0.0,1.0,0.0,1.0,82.0,14.0,45.0,31.0,10.0,10.0,100.0,4.0,4.0,100.0,6.0,36.0,17.0,10.0,11.0,91.0,12.0,12.0,100.0,50.0,35.0,14.0,21.0,35.0,42.0
UFC 208: Holm vs. De Randamie,865aa315ea62c511,ced241b99eab5f22,Jacare Souza,7a703c565ccaa18f,Tim Boetsch,c80095f6092271a7,middleweight,0,Submission,1,221,3.0,Dan Miragliotta,0.0,7.0,18.0,38.0,15.0,30.0,50.0,1.0,2.0,50.0,1.0,74.0,5.0,13.0,38.0,2.0,5.0,40.0,0.0,0.0,,5.0,14.0,36.0,1.0,3.0,33.0,1.0,1.0,100.0,71.0,28.0,0.0,71.0,14.0,14.0,0.0,6.0,10.0,60.0,8.0,12.0,67.0,0.0,0.0,,0.0,0.0,2.0,6.0,33.0,0.0,0.0,,4.0,4.0,100.0,6.0,10.0,60.0,0.0,0.0,,0.0,0.0,,33.0,0.0,66.0,100.0,0.0,0.0
UFC 209: Woodley vs. Thompson 2,20e403a1acfef130,6db4d7827082d5b9,Tyson Pedro,49e96ff8ab781589,Paul Craig,eabf206b162b3b83,light heavyweight,0,KO/TKO,1,250,3.0,Marc Goddard,1.0,23.0,35.0,65.0,34.0,46.0,74.0,0.0,0.0,,0.0,157.0,18.0,28.0,64.0,3.0,4.0,75.0,2.0,3.0,67.0,4.0,9.0,44.0,8.0,15.0,53.0,11.0,11.0,100.0,78.0,13.0,8.0,17.0,34.0,47.0,0.0,12.0,24.0,50.0,29.0,47.0,62.0,0.0,3.0,0.0,0.0,6.0,2.0,13.0,15.0,7.0,8.0,88.0,3.0,3.0,100.0,4.0,16.0,25.0,8.0,8.0,100.0,0.0,0.0,,16.0,58.0,25.0,33.0,66.0,0.0
UFC 209: Woodley vs. Thompson 2,20e403a1acfef130,2d4743a82fc55642,Albert Morales,544d7460b3e44393,Andre Soukhamthath,d0e50a3d1b250708,bantamweight,0,Decision - Split,3,300,3.0,Chris Tognoni,0.0,56.0,132.0,42.0,79.0,172.0,46.0,1.0,3.0,33.0,0.0,282.0,34.0,103.0,33.0,2.0,2.0,100.0,20.0,27.0,74.0,47.0,122.0,39.0,3.0,4.0,75.0,6.0,6.0,100.0,60.0,3.0,35.0,83.0,5.0,10.0,0.0,46.0,116.0,39.0,73.0,148.0,49.0,0.0,1.0,0.0,0.0,138.0,25.0,81.0,31.0,14.0,25.0,56.0,7.0,10.0,70.0,34.0,103.0,33.0,2.0,3.0,67.0,10.0,10.0,100.0,54.0,30.0,15.0,73.0,4.0,21.0
